BTC,ETH,ADA,BNB,XRP,SOL,DOT,DOGE,MATIC,LTC,date
2.775498878803818e-22,-2.896833012711134e-23,2.223377864099556e-22,3.331824207678622e-22,2.2209246925827807e-22,7.999817073810589e-23,3.056659982483847e-22,6.940907189457119e-23,1.0,2.22381979648565e-22,2024-01-02
0.35112569324516235,1.2273912810290165e-22,9.671270395443083e-23,1.2369124184258005e-22,2.852452544048461e-22,-3.732658639796837e-23,1.9430206849241783e-23,1.1811987491000582e-22,0.6488743067548377,-2.652727436386737e-23,2024-01-09
4.44663084282802e-22,5.278423948821332e-22,4.165709210891205e-22,3.888333391934967e-22,6.114500655457284e-22,3.8889552991270976e-22,5.557324184696643e-22,3.889427287541237e-22,1.0,5.555167409565114e-22,2024-01-16
-1.6618949564249226e-22,-2.7542669756435066e-23,-2.2173641502248045e-22,-2.714834197091285e-23,-2.7703237444977292e-22,-1.1044546450139248e-22,-1.941379486974182e-22,-3.323660688720663e-22,-1.3851714906473038e-22,1.0,2024-01-23
-6.099677270982746e-23,-1.1546608391092217e-22,-8.563326899831138e-23,1.091058366693346e-22,-6.000529656540441e-23,-1.4222428004480142e-22,-5.941691442485359e-23,-5.732195941315777e-23,-2.94989515767057e-22,1.0,2024-01-30
-3.1031198654436344e-23,1.1145536605765282e-22,2.935421693955476e-25,4.308397036896797e-25,5.571706489093829e-23,-1.103997990518891e-22,1.6655570679447493e-22,1.0,2.8068391642215355e-23,2.789710156689193e-23,2024-02-06
6.770729668549861e-24,1.1265966009444726e-22,1.0812381419933298e-24,9.041519357436621e-24,1.1735648021171645e-22,1.1364029758932208e-22,7.723541025602361e-24,2.271137251348839e-22,1.1798722710181706e-22,1.0,2024-02-13
-5.509539939916383e-23,5.578741378006229e-23,1.6681791895974473e-22,1.0,1.2773512903365737e-22,2.222911170644613e-22,3.9506345840534936e-25,1.946220458148371e-22,3.6882846728073966e-25,2.223908776752493e-22,2024-02-20
-1.100185579630353e-22,3.22366930551872e-24,1.6806601347948462e-22,-2.188156065970008e-22,-5.471664284621995e-23,1.0,-1.0944815321987588e-22,-1.0858244536563189e-22,-2.7389888078496904e-22,-2.740448923333561e-23,2024-02-27
-3.3087403218019924e-22,-2.2213046679104157e-22,-2.1981795332366093e-22,-1.646076644395056e-22,1.0,-2.2048825452384733e-22,-1.0934892501739876e-22,-1.0842741903144283e-22,-1.103034370984739e-22,-1.1043345909035795e-22,2024-03-05
-1.6241018066250528e-22,1.6175965644556883e-24,-1.6281106962719891e-22,1.1414864072376005e-22,1.0,8.583233982383649e-23,3.448512589292259e-24,3.347332788846826e-24,-7.774001538230665e-23,-2.2019608157046422e-23,2024-03-12
5.590589842159213e-23,1.1132957243109498e-22,5.590083216118432e-23,2.223851091475984e-22,1.1142587609431448e-22,1.0,2.2242037150893645e-22,1.1158164005813149e-22,1.1174212129922815e-22,2.5678644274900654e-25,2024-03-19
-4.7543342973972253e-23,-1.0548293832154864e-22,-7.621528057848151e-23,6.64139751010515e-24,6.477301183717443e-24,-1.6242001271744954e-22,-1.0671773599715943e-22,1.0,-1.5928398144118795e-22,-1.0275971287022304e-22,2024-03-26
-1.8056067599851225e-22,1.0,-3.8862546092123925e-22,-2.2099676447732966e-22,-2.5622562668217986e-22,-2.2157064835631127e-22,-2.2106529495308917e-22,-3.3272294302824135e-22,-3.320339428421061e-22,-3.8889550000263254e-22,2024-04-02
2.2399199346398443e-25,-2.2193860763060807e-22,-3.328608174448058e-22,-2.217596915121136e-22,-2.7734409722065793e-22,-5.526250945770637e-23,1.0,-3.882283783452284e-22,-2.4949238716092e-22,5.561065785084545e-23,2024-04-09
1.0,-2.770483805053326e-23,-2.4976587669487566e-22,-2.4983896600358423e-22,-1.1092732773883188e-22,5.55951625804108e-23,2.2110240444225162e-26,6.252169967947577e-23,-8.31973504762011e-23,6.622578357298165e-26,2024-04-16
8.349676913856908e-23,1.0,-1.108481812594998e-22,1.1137854953678222e-22,1.1125818358217146e-22,1.111524198234801e-22,1.114331103324606e-22,2.223477160090145e-22,1.6676294349401595e-22,1.1140552325030744e-22,2024-04-23
-5.718540702231468e-23,-2.261989225052553e-22,-1.1477869480447437e-22,1.0,-4.039120365301688e-24,-1.1380626507991028e-22,5.215126658694368e-23,-4.888773760744276e-24,-2.4740910163647634e-24,-5.806662663064254e-23,2024-04-30
1.397467861251587e-22,1.0953818957425565e-22,1.7854768016896536e-22,8.195034676427792e-23,1.0,-1.730845251890314e-24,-8.499692425608638e-25,1.1059898942566365e-22,-3.03014405852744e-24,-1.6780209529966262e-22,2024-05-07
1.0809004170812578e-24,-2.352215489929904e-22,-1.1050730264330692e-22,1.0,1.818961186796452e-24,-1.6585288131214498e-22,-1.0888462430084068e-22,-5.464850714180265e-23,-1.1066710601252995e-22,-1.9371440354506714e-22,2024-05-14
-1.661282773919453e-22,-1.3609398385580773e-23,9.744881057566868e-23,-5.528565350575949e-23,1.3941297651541904e-26,6.269148025790148e-25,5.580605734506588e-23,2.222088377654074e-22,1.1129354175698348e-22,1.0,2024-05-21
-1.9405007201886311e-22,-2.77021205641521e-23,-1.107444852905155e-22,-1.3846783788877573e-22,-1.106781790454413e-22,1.0,2.7710417743834573e-25,-1.66295648504514e-22,5.564730003544768e-23,-2.4950811636212426e-22,2024-05-28
2.239284841938128e-22,1.1384777757387443e-22,1.162597491296637e-22,2.256424837085692e-22,2.274276899540025e-22,9.383518463493336e-25,1.0,1.725253989805158e-22,3.3728528095178693e-22,5.869928126682737e-23,2024-06-04
5.561904924008746e-23,-2.765312169391574e-23,1.0,2.2209879972721995e-22,1.1123185520308903e-22,1.110407977102245e-22,5.565048365234216e-23,4.677239661303372e-26,-3.778990480435834e-26,5.555088112458031e-23,2024-06-11
3.340498763434417e-22,2.2377639618622865e-22,5.80637750155667e-23,5.006026106067959e-22,3.903165478454329e-22,3.346523883941265e-22,3.911399889514575e-22,1.0,3.3484189633075045e-22,3.3369944896889567e-22,2024-06-18
-2.7484196475597716e-22,-1.360807794382122e-22,-2.1905451298810227e-22,-1.0359730656613264e-22,-1.0449497295058418e-22,-1.0437486758739121e-22,-3.025811401567925e-22,-1.6175823801010555e-22,1.264156611825967e-22,1.0,2024-06-25
1.5565747144666629e-25,-2.7566910328850164e-23,5.57828691554688e-23,-1.1054439214054618e-22,5.558904547330669e-23,-1.1102166065186532e-22,1.1146650466270098e-22,-1.9377811858005329e-22,1.0,-1.6643972727858686e-22,2024-07-02
5.961424672535868e-23,1.1513103164573044e-22,2.2813006182282302e-22,6.068315839301054e-23,3.127318032186253e-22,7.438864117006441e-23,6.116087360952841e-23,1.1640253862421683e-22,1.0,1.5636796136981775e-22,2024-07-09
-9.566019895252266e-23,1.1105118044862888e-22,8.346511880337496e-23,1.715904266481808e-23,5.550254818005934e-23,-1.1043108059306928e-22,1.128184752913566e-22,-1.11075652465438e-22,1.0,1.68823850153929e-24,2024-07-16
-1.8289717174252165e-21,0.9772845574414399,-7.542597871896563e-22,-1.8253033333695763e-21,0.022715442558560086,2.1850520556225435e-21,1.5005938490209184e-21,-2.154896884586313e-21,-1.5860472416863763e-21,4.284851488256017e-22,2024-07-23
-1.976571448608587e-22,-1.1482217753555683e-22,-9.948292751076633e-23,-1.719640608414591e-22,-2.853844131743533e-24,-1.1488322777991621e-22,-2.279839349682398e-22,-1.174681136247882e-22,1.0,-1.6799934871176607e-22,2024-07-30
5.524081479481073e-23,7.03118017526099e-23,2.236324790427449e-22,1.0,-1.0895241159490139e-22,1.5358809015111532e-25,1.678233360062333e-22,-2.610225701968903e-23,2.2394082103620553e-22,-2.4914245292304736e-23,2024-08-06
-1.5962778062883758e-22,5.8540992443520004e-24,-5.0762362200988564e-23,-1.1843542505725074e-22,1.0,-1.5794752189947405e-22,-1.9477573500937695e-22,-1.4423980231425677e-22,-2.73797564484624e-22,1.1036546564668193e-22,2024-08-13
-5.1502507571082916e-23,5.979771792663141e-23,1.8440182567685093e-22,-7.750324908340384e-23,6.234284411298914e-24,1.0,6.012255784005576e-23,-2.298080542060356e-23,-5.205759466077087e-23,-1.056924176925542e-22,2024-08-20
-1.6617596709589452e-22,-1.1094234759885236e-22,2.7902940141385255e-23,-2.215866956360162e-22,-3.328094509449183e-22,-1.1077310992081868e-22,-2.21718431298024e-22,-2.7703214505764985e-22,1.0,-3.326168256410788e-22,2024-08-27
-3.6087604324625338e-22,1.3992603885999996e-23,-1.1085282770184648e-22,-5.540605457007314e-23,5.56662603065343e-23,1.0,-1.3872190355527005e-22,-1.3863535946654728e-22,-8.3243345874867e-23,5.561456978742254e-23,2024-09-03
2.2217593613272837e-22,1.0,1.6663024523989602e-22,1.112762364783278e-22,-5.517912494333903e-23,-5.517230783927808e-23,5.586530762916593e-23,-8.298396657189316e-23,5.577143792077304e-23,1.11311565864339e-22,2024-09-10
-3.712443794563659e-24,-2.276245101050538e-22,-1.1843780280920452e-22,-6.077610318779953e-23,-1.1873053332932137e-22,1.0,-7.134855523351913e-24,-1.1468849003676543e-22,-6.063717158899961e-23,-1.5776158493933799e-22,2024-09-17
0.3322663856968132,0.6677336143031869,-4.600910056021166e-22,9.438532696458553e-23,4.1730408836898097e-22,-1.2516815226519867e-21,-9.719757463821342e-22,6.494028534669505e-22,9.451552190212821e-22,7.406758714495415e-22,2024-09-24
1.1128121138956723e-22,2.7686408214449695e-23,1.1100917869989575e-22,2.7786430799781334e-22,8.355050254781e-23,2.221439028849131e-22,5.589108849332819e-23,1.1120166926182445e-22,1.110897104320737e-22,1.0,2024-10-01
-1.63850527527825e-22,5.3140373845624036e-24,-1.479647704250858e-22,5.988183413067357e-24,1.0,-2.2057426568387296e-22,6.380741783271014e-23,-1.6185938124600062e-22,1.1679555919673006e-22,-1.3360577042810982e-22,2024-10-08
5.99647179903074e-23,1.689753658652672e-22,1.973106072716139e-22,4.7252048325532835e-24,-1.078364633346482e-22,-1.634834345006097e-22,1.0,2.391947260023306e-24,-5.316588178086127e-23,-1.6675184943957927e-25,2024-10-15
3.323175538324098e-24,1.0,-5.1551668536057486e-23,3.108798955026413e-24,2.0927389561979365e-24,2.794957192115378e-22,-5.411196862640157e-23,-1.0872495717652415e-22,-5.403899178583877e-23,-2.646162918789101e-23,2024-10-22
1.1161516197121585e-22,1.1262282382309933e-22,7.941355273672749e-25,3.9004204867968178e-22,5.752367869742373e-23,-1.0989518177529922e-22,2.881983469608978e-23,1.0,1.6678484795423822e-22,1.1154669132215894e-22,2024-10-29
-2.2196360725900694e-22,-1.6568590861631868e-22,1.0,-1.1061296946455158e-22,-1.1010181824105453e-22,-2.496799903605327e-22,-3.874744514302899e-22,-1.6500665456361507e-22,-2.21456288724692e-22,-1.6486934760304942e-22,2024-11-05
-1.026904119365893e-22,-2.121250420151824e-22,-2.179424972745729e-22,-9.983762760711631e-23,-2.7354153457412015e-22,-1.767716604776332e-22,-2.1811067094564576e-22,1.0,-2.131820748847454e-22,-3.22742130385217e-22,2024-11-12
1.1297561559404536e-22,1.1210907214119863e-22,1.696254426632553e-22,6.008413504539754e-23,3.091851270300846e-22,1.0,5.727878993419558e-23,3.0906300693539902e-24,4.4201199309848855e-24,2.1211354389139894e-24,2024-11-19
1.0,-1.1110819256023675e-22,-1.1050044872933213e-22,-1.1050077245196313e-22,4.2082690315526065e-23,7.631778177872109e-23,-5.55165486029898e-23,-2.499193040010765e-22,-5.537404577617554e-23,-8.312694032401593e-23,2024-11-26
-1.288467261859875e-22,1.9352993630559766e-22,9.443268321495011e-24,0.8476848843878146,3.240920412849528e-23,1.7425418770476702e-22,1.0166380425453082e-22,-8.396347039815072e-23,0.15231511561218541,3.07299074277168e-24,2024-12-03
1.1682301573395899e-24,2.028577877377415e-24,-1.098544474040253e-22,5.66124438530171e-23,-1.0958505179778203e-22,8.483395152493195e-25,1.0,-8.191377040179821e-23,1.468081915052714e-23,1.1791989831890563e-24,2024-12-10
2.2198441265495082e-22,1.0,3.333702760794083e-22,3.8601527274108494e-25,1.1110645072685426e-22,2.4429399137974804e-25,2.7735792987891243e-25,1.1125317324999886e-22,1.113436126460492e-22,1.115766950396359e-22,2024-12-17
1.1539075035033096e-22,-2.2118756924157798e-23,6.623112850620795e-24,1.1507791941630413e-22,1.1588356021111424e-22,8.829445304430583e-23,1.0,-1.1018597606867983e-22,5.867205867076804e-24,-1.0667839656769976e-22,2024-12-24
2.1952571813192573e-22,4.407797561077466e-22,3.266378555494573e-22,6.077566600647846e-22,3.31907459945636e-22,1.6579435576164598e-22,1.0,3.3001022447386066e-22,2.2054916094900293e-22,4.117858701960537e-22,2024-12-31
-1.1774390500864296e-22,1.1136529297270753e-22,1.0,2.0189802712778934e-25,-1.385588950334039e-22,1.0619552352012376e-22,-1.1085074147058985e-22,-5.52231769862464e-23,5.570089447343568e-23,5.608338757544996e-23,2025-01-07
-2.258516405186647e-22,-1.7179698721534812e-22,-3.104147885918085e-22,-3.3870595189587496e-22,1.0,-2.2715716260738305e-22,-1.749975457575054e-22,-1.737083472570389e-22,-5.0942036257040755e-22,-3.662398821234972e-22,2025-01-14
-5.349106087096369e-23,-1.375526877131479e-22,-5.528632678082354e-23,-1.0952553863117792e-22,-1.3784312710386207e-22,-1.6503732671282746e-22,-2.6564290405175575e-23,1.1260759811198267e-22,1.9821784132165804e-24,1.0,2025-01-21
1.8235711285259306e-22,5.589238348862279e-23,2.226480300454581e-22,1.1139915883299842e-22,2.2241985609310548e-22,1.6700605685336194e-22,1.0,1.1168883523652062e-22,1.1143765799386042e-22,2.5006670611017237e-22,2025-01-28
-2.7657213691846307e-23,2.2242126588306923e-22,1.1111559214948344e-22,1.0,1.6674878004188607e-22,1.6682609225629464e-22,-2.759178408154936e-23,1.66692907291174e-22,1.667841491582913e-22,5.574878071545423e-23,2025-02-04
1.0,-7.336496860225598e-26,2.775977160810348e-22,-5.555147265239231e-23,-5.550253815829028e-23,1.1109131942482347e-22,8.325575208540446e-23,-5.553367864436133e-23,1.1103511910655386e-22,5.550012840701047e-23,2025-02-11
-2.7738931279334116e-22,-2.2188342312636906e-22,1.0,-3.3293986904743622e-22,-2.4956592179701703e-22,-2.2202034819351567e-22,-4.438857060700434e-22,-2.218901533910192e-22,-2.912179519887244e-22,-2.21893428814683e-22,2025-02-18
1.4830829350564082e-22,0.09463924849173967,1.296104663395347e-22,1.3419126933982995e-22,2.9704879494952985e-22,1.3332591174367974e-22,2.384650871655656e-22,1.4711320601410032e-22,0.9053607515082603,9.650990269928512e-23,2025-02-25
1.0,-2.2187344471923796e-22,-1.6644778792171654e-22,-1.663385459558864e-22,-1.6646872223247755e-22,-1.1113356409957458e-22,-2.2202468086181506e-22,-2.2190344772180973e-22,-1.1131861190985543e-22,-2.2206414356003563e-22,2025-03-04
-2.2154994748135584e-22,-3.30978299448183e-22,-1.087574289331655e-22,-1.3711302231453966e-22,-1.1104916361093926e-22,-1.1116666646576874e-22,-1.0985969430125445e-22,1.0,1.4945018467587585e-24,-1.6504332247555987e-22,2025-03-11
1.0444892293716729e-22,8.380088051220992e-23,-4.111913264262911e-23,4.468657704318423e-25,1.1166275675108553e-22,1.6682468780924574e-22,2.85767852240771e-23,2.038355504000698e-25,1.0,8.359912784926691e-23,2025-03-18
-1.11006173069743e-22,1.0,-1.0987743504345577e-22,1.5882785342760818e-24,4.6766578479590456e-23,-1.0983408847908705e-22,-8.155489755520103e-23,4.851827367803613e-25,1.1401165341286876e-22,-2.5611557225856564e-23,2025-03-25
-1.9133124109246967e-22,-1.072197157065275e-22,-3.5672373885700013e-22,1.0,-1.626574619191402e-22,-2.1934864543653684e-22,-2.585677928223939e-22,-3.842138536653198e-22,-3.3095165953914685e-22,2.1723027390970088e-24,2025-04-01
-5.410692147815215e-23,2.2365813967341184e-22,7.025821779052525e-23,1.683174889470041e-22,8.296589523611316e-25,-5.427367095099418e-23,1.3991392106363464e-22,1.1231895337135378e-22,2.9762443430017426e-23,1.0,2025-04-08
1.0,-2.1683374510749734e-22,-3.8855339686862544e-22,-2.770476630001318e-23,-7.631877698453092e-23,-1.1095189988088694e-22,-2.219653821686955e-22,-2.2201862921784013e-22,-1.3876185887825182e-22,2.081018919832918e-27,2025-04-15
-2.685262569269657e-22,0.1033620386381306,-1.5367369963745841e-22,2.8686768482422837e-22,0.8966379613618695,-4.32199999018016e-22,-7.723420915713233e-23,-1.902833320356028e-23,-3.7256051199543036e-22,2.69256609950169e-22,2025-04-22
1.9436850866704555e-22,1.0,3.3323373729371954e-22,2.2210618127666603e-22,1.9445026235901758e-22,3.3311861238305165e-22,2.221886120574286e-22,1.3883877771492109e-22,2.77630070690291e-22,2.9155482290417e-22,2025-04-29
5.587236745663703e-23,2.790463129083977e-23,2.899734129733216e-23,-5.533471323422654e-23,1.0,2.811812225451183e-23,2.232059720701399e-22,1.384082435923727e-24,1.481741936105519e-24,2.2287567378891185e-22,2025-05-06
-5.539700066324138e-23,-1.1080902867220776e-22,-2.2177150433978335e-22,-1.3860378456309573e-22,1.0,-1.1084801250027362e-22,-1.6634080190008973e-22,1.0960386732598886e-25,-2.217442227702084e-22,-2.772724907686137e-22,2025-05-13
1.0,2.49858197677489e-22,2.7760448007719235e-23,5.555111131095689e-23,5.553412136558137e-23,1.1106345093580168e-22,1.665683996280697e-22,-9.710774032829078e-23,8.327201213645705e-23,1.943095412916543e-22,2025-05-20
-1.3836826456003776e-22,1.0,-2.7642284894338786e-22,-8.208756391333766e-23,2.9033470368745257e-23,-8.239234490316083e-23,-2.210046462404713e-22,-2.762340745168277e-22,-1.9350090467275636e-22,-3.3165620005978115e-22,2025-05-27
1.4127701545227042e-22,1.0,5.674462484780592e-23,-4.035139023910157e-23,-1.9268540500327197e-22,-1.6572569770034618e-22,1.106124343017757e-22,-3.1494053682852066e-26,-1.1018262649440204e-22,-5.524374212397047e-23,2025-06-03
-2.727391827253132e-22,-5.2488153541148684e-23,1.6422126261875798e-23,-5.102479295776631e-23,1.0,1.1439881906205455e-22,2.8782043517860544e-24,2.0181640829675055e-24,-1.078013486289664e-22,-1.7767771391759917e-22,2025-06-10
-1.365540525701135e-23,2.797137994359261e-23,-5.525722504143597e-23,-1.108237760851709e-22,5.581690891875959e-23,4.1873371116410264e-23,1.112319053207936e-22,1.0,1.796919759058768e-25,2.773663624206551e-23,2025-06-17
1.0,-2.219481890076663e-22,-3.8848501783721155e-22,-9.709507991425995e-23,-8.317058259451276e-23,-1.5261304587997005e-22,-5.534701038821053e-23,-2.7742961895296607e-22,-3.0520482496549276e-22,-2.63525076063565e-22,2025-06-24
-1.0952646531471145e-22,-2.21259933813604e-22,-2.2134003955858204e-22,-1.5124869396269562e-22,-1.0966720569298909e-22,-2.0724527862754944e-22,1.2855819699576266e-24,-1.096413284830258e-22,1.0,4.1592814949517475e-25,2025-07-01
-2.218928040888462e-22,-1.9422753739557503e-22,1.0,-2.2199176964262714e-22,-1.6658667927281766e-22,-3.6078269597832833e-22,-1.1085303320319378e-22,-2.0814614908342702e-22,-3.607057919170084e-22,-3.0516733608199797e-22,2025-07-08
