time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2021-05-08,356.87,334.99,345.47,805326.12,278750033.07,347.59,direct,,LTC
2021-05-09,389.41,334.41,347.59,1234640.11,444787813.1,388.28,direct,,LTC
2021-05-10,413.63,336.72,388.28,2188413.47,842770823.07,359.52,direct,,LTC
2021-05-11,379.77,345.53,359.52,1276007.12,461496494.75,378.04,direct,,LTC
2021-05-12,394.2,302.23,378.04,1952676.38,697131904.98,309.67,direct,,LTC
2021-05-13,333.33,291.71,309.67,1962718.75,616888573.31,317.93,direct,,LTC
2021-05-14,339.42,308.62,317.93,841437.56,273179870.18,326.54,direct,,LTC
2021-05-15,331.77,296.8,326.54,892762.06,279202236.35,299.79,direct,,LTC
2021-05-16,324.07,279.8,299.79,1072505.89,322286604.51,296.41,direct,,LTC
2021-05-17,296.59,261.75,296.41,1476738.99,412872782.1,281.36,direct,,LTC
2021-05-18,318.21,278.78,281.36,1398761.36,421655486.34,294.22,direct,,LTC
2021-05-19,300.21,147.03,294.22,3780217.26,840711035.58,186.64,direct,,LTC
2021-05-20,229.0,167.5,186.64,2940017.84,601260255.37,210.94,direct,,LTC
2021-05-21,219.05,157.34,210.94,2075498.65,384454576.04,180.42,direct,,LTC
2021-05-22,184.73,162.14,180.42,1236702.86,216094170.29,169.49,direct,,LTC
2021-05-23,176.36,118.45,169.49,2437809.47,345893708.79,142.75,direct,,LTC
2021-05-24,185.17,140.02,142.75,2029344.74,330654169.55,185.16,direct,,LTC
2021-05-25,194.68,167.62,185.16,1470926.23,263400631.94,183.82,direct,,LTC
2021-05-26,204.31,179.93,183.82,1171635.0,227429580.5,199.17,direct,,LTC
2021-05-27,208.72,180.76,199.17,1054225.25,205370793.53,193.97,direct,,LTC
2021-05-28,198.72,165.78,193.97,1370804.38,245092106.18,177.4,direct,,LTC
2021-05-29,188.61,157.82,177.4,1197307.97,205015366.49,163.95,direct,,LTC
2021-05-30,181.0,155.39,163.95,893557.59,152302795.95,170.68,direct,,LTC
2021-05-31,188.4,163.85,170.68,903305.8,160732159.47,188.11,direct,,LTC
2021-06-01,193.12,176.07,188.11,737296.09,134949444.04,182.94,direct,,LTC
2021-06-02,191.21,178.5,182.94,540073.3,99996262.95,187.27,direct,,LTC
2021-06-03,197.61,182.17,187.27,568843.36,108344667.46,193.46,direct,,LTC
2021-06-04,193.75,169.35,193.46,660842.84,117852794.28,178.6,direct,,LTC
2021-06-05,185.46,167.76,178.6,489061.51,86060695.75,173.01,direct,,LTC
2021-06-06,179.97,172.18,173.01,385530.04,67973377.16,176.29,direct,,LTC
2021-06-07,182.19,160.38,176.29,605466.64,105149939.49,162.01,direct,,LTC
2021-06-08,164.48,145.2,162.01,1006946.72,157670631.7,160.78,direct,,LTC
2021-06-09,173.21,152.58,160.78,770532.15,126435612.32,172.44,direct,,LTC
2021-06-10,174.62,162.32,172.44,519653.24,87567338.17,168.03,direct,,LTC
2021-06-11,173.69,160.69,168.03,480082.61,80633659.18,162.86,direct,,LTC
2021-06-12,164.25,154.31,162.86,437096.92,69643639.81,161.69,direct,,LTC
2021-06-13,171.66,156.65,161.69,357751.73,58665331.81,170.93,direct,,LTC
2021-06-14,180.07,166.4,170.93,525886.14,90566493.16,179.97,direct,,LTC
2021-06-15,181.1,172.26,179.97,356192.18,62928538.78,175.24,direct,,LTC
2021-06-16,177.22,164.56,175.24,414828.2,70518443.71,166.54,direct,,LTC
2021-06-17,173.31,162.98,166.54,337246.29,56846883.67,167.1,direct,,LTC
2021-06-18,167.35,151.4,167.1,469111.21,74691207.26,156.34,direct,,LTC
2021-06-19,160.79,152.46,156.34,258251.22,40477986.21,152.77,direct,,LTC
2021-06-20,156.14,143.97,152.77,393598.12,59263087.04,154.86,direct,,LTC
2021-06-21,155.42,124.18,154.86,1015655.74,138024627.34,124.64,direct,,LTC
2021-06-22,133.01,105.23,124.64,1520215.82,178671008.57,119.75,direct,,LTC
2021-06-23,135.35,115.85,119.75,741495.24,94675987.55,129.06,direct,,LTC
2021-06-24,137.34,123.84,129.06,460826.24,60928878.69,134.51,direct,,LTC
2021-06-25,138.36,124.39,134.51,491368.61,64220527.88,125.2,direct,,LTC
2021-06-26,129.32,118.89,125.2,424147.66,52448054.98,126.75,direct,,LTC
2021-06-27,132.63,124.78,126.75,378949.62,48524423.87,132.63,direct,,LTC
2021-06-28,139.52,130.0,132.63,415082.81,55727801.63,137.55,direct,,LTC
2021-06-29,149.18,137.34,137.55,549334.81,79044442.68,144.09,direct,,LTC
2021-06-30,146.73,136.18,144.09,410303.84,58001462.91,144.3,direct,,LTC
2021-07-01,144.35,134.25,144.3,394546.72,54210961.31,137.28,direct,,LTC
2021-07-02,138.96,130.69,137.28,285322.52,38207988.19,136.92,direct,,LTC
2021-07-03,141.31,134.64,136.92,183167.38,25412365.01,140.17,direct,,LTC
