time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-07-20,239.1,234.61,239.16,613442.59,144874959.58,236.17,multiply,BTC,ETH
2020-07-21,247.0,235.78,236.16,392196.91,95966343.65,245.87,direct,,ETH
2020-07-22,267.71,247.97,245.62,899421.54,237610574.74,264.18,multiply,BTC,ETH
2020-07-23,280.97,260.56,264.32,840629.82,227497042.4,275.65,direct,,ETH
2020-07-24,287.68,268.61,275.65,612547.5,170698826.04,279.6,direct,,ETH
2020-07-25,309.39,279.6,279.6,744498.83,218403404.71,305.67,direct,,ETH
2020-07-26,319.07,300.43,305.67,731791.27,226259900.31,311.47,direct,,ETH
2020-07-27,359.78,316.6,311.28,2306242.74,743147491.93,322.23,multiply,BTC,ETH
2020-07-28,320.45,311.49,322.23,1676214.68,532201296.09,317.5,multiply,BTC,ETH
2020-07-29,326.47,317.03,317.5,1074624.83,341878677.37,318.14,multiply,BTC,ETH
2020-07-30,339.86,318.07,318.14,1201599.1,402895123.47,335.3,multiply,BTC,ETH
2020-07-31,351.71,340.13,335.3,1351347.36,468835268.22,346.94,multiply,BTC,ETH
2020-08-01,391.23,358.51,346.94,1864945.57,722568267.48,387.45,multiply,BTC,ETH
2020-08-02,414.95,344.45,387.41,1275109.75,483607413.35,371.93,direct,,ETH
2020-08-03,394.79,376.48,371.95,1562985.54,603703192.02,386.25,multiply,BTC,ETH
2020-08-04,402.84,381.18,386.1,672905.11,263396168.06,389.79,direct,,ETH
2020-08-05,410.38,397.57,389.67,1158334.39,464468861.15,400.98,multiply,BTC,ETH
2020-08-06,403.28,392.92,400.98,924612.7,365262534.14,395.04,multiply,BTC,ETH
2020-08-07,398.38,365.09,395.07,621342.96,238575183.71,379.57,direct,,ETH
2020-08-08,397.58,376.32,379.57,300976.24,116573197.91,397.56,direct,,ETH
2020-08-09,400.32,384.27,397.56,333210.44,130828493.0,390.28,direct,,ETH
2020-08-10,399.28,390.95,390.32,956341.34,378431781.83,395.71,multiply,BTC,ETH
2020-08-11,398.33,366.89,395.84,550483.67,211575268.55,378.94,direct,,ETH
2020-08-12,389.5,366.09,378.94,433691.32,165583849.9,387.19,direct,,ETH
2020-08-13,431.71,377.01,387.19,812446.96,326856513.91,424.97,direct,,ETH
2020-08-14,444.64,418.03,424.97,721487.48,310718163.89,438.51,direct,,ETH
2020-08-15,442.89,424.74,438.48,958093.71,414440093.31,432.57,multiply,BTC,ETH
2020-08-16,436.95,412.94,432.63,430834.33,183747481.55,433.85,direct,,ETH
2020-08-17,447.0,420.72,433.85,508591.11,220294114.98,431.26,direct,,ETH
2020-08-18,426.14,415.73,431.28,762840.88,322064343.35,422.19,multiply,BTC,ETH
2020-08-19,426.84,394.63,422.38,593539.86,242013764.61,407.85,direct,,ETH
2020-08-20,419.09,402.63,407.85,594336.14,245429680.33,416.04,direct,,ETH
2020-08-21,418.78,385.2,416.04,833269.52,335992540.64,387.98,direct,,ETH
2020-08-22,397.18,379.8,387.98,704832.42,274291152.47,395.46,direct,,ETH
2020-08-23,397.58,383.56,395.46,400399.03,156583241.04,390.72,direct,,ETH
2020-08-24,410.39,387.72,390.72,668668.61,269045578.82,408.03,direct,,ETH
2020-08-25,409.1,370.38,408.03,657420.71,256111120.78,383.34,direct,,ETH
2020-08-26,393.33,377.76,383.34,338689.99,130709996.59,386.02,direct,,ETH
2020-08-27,387.86,377.32,385.98,841628.48,322334008.91,382.99,multiply,BTC,ETH
2020-08-28,398.08,388.28,382.99,713748.95,282317937.64,395.54,multiply,BTC,ETH
2020-08-29,404.11,392.52,395.54,623460.61,248727540.47,398.95,multiply,BTC,ETH
2020-08-30,430.11,407.15,398.95,990688.35,425180515.49,429.18,multiply,BTC,ETH
2020-08-31,436.58,420.61,429.18,1167183.52,506717370.21,434.14,multiply,BTC,ETH
2020-09-01,483.63,442.6,434.14,1764604.57,839941536.91,475.99,multiply,BTC,ETH
2020-09-02,481.22,421.58,475.81,892744.77,399846874.92,439.83,direct,,ETH
2020-09-03,450.71,374.19,439.83,1147290.59,473102908.76,382.46,direct,,ETH
2020-09-04,400.18,364.11,382.46,622038.92,239570368.52,385.91,direct,,ETH
2020-09-05,394.66,310.93,385.91,1499688.45,522017043.23,335.24,direct,,ETH
2020-09-06,360.31,316.82,335.24,958760.77,327280613.14,352.69,direct,,ETH
2020-09-07,358.54,323.67,352.69,693531.32,238264362.56,353.7,direct,,ETH
2020-09-08,356.57,325.75,353.7,655015.89,222558039.13,337.45,direct,,ETH
2020-09-09,359.2,331.01,337.45,547236.41,190044274.6,351.15,direct,,ETH
2020-09-10,377.54,350.44,351.15,674808.42,248139178.76,368.09,direct,,ETH
2020-09-11,375.31,356.15,368.09,441319.3,161816528.74,373.99,direct,,ETH
2020-09-12,388.14,369.96,374.03,698082.56,270883063.04,388.04,multiply,BTC,ETH
2020-09-13,383.85,357.71,388.04,1034609.9,378959151.0,366.28,multiply,BTC,ETH
